13110,4098252
13109,2876578
13108,1959624
13107,9185654
13106,8216817
13105,6374862
13104,1438864
13103,3564407
13102,6200714
13101,5913502
13100,9841620
13099,0596776
13098,1728401
13097,4784787
13096,2625260
13095,4294280
13094,2209861
13093,8948262
13092,5748045
13091,3746192
13090,3237101
13089,7761322
13088,9329840
13087,3022396
13086,1970983
13085,4661431
13084,1935233
13083,7746855
13082,6080148
13081,4605555
13080,2814268
13079,1789265
13078,7165248
13077,7915544
13076,5209501
13075,9568433
13074,2040288
13073,8866078
13072,2088635
13071,4594771
13070,9520393
13069,3611008
13068,5452893
13067,0543770
13066,0266881
13065,5841446
13064,7298706
13063,0693415
13062,7422912
13061,7891383
13060,0024006
13059,7697285
13058,7645225
13057,7057442
13056,2919635
13055,3539689
13054,3589007
13053,1558189
13052,1082470
13051,9890204
13050,9254081
13049,1133936
13048,3645941
13047,8972647
13046,5224596
13045,8700393
13044,1414148
13043,5461136
13042,9891539
13041,7319448
13040,8119349
13039,7487295
13038,9944558
13037,9897198
13036,8730101
13035,2713037
13034,6688459
13033,5102093
13032,6947423
13031,2749375
13030,4777216
13029,9245888
13028,9668646
13027,1380871
13026,0042775
13025,9708996
13024,8926361
13023,4107749
13022,8053792
13021,4110388
13020,5353946
13019,9957724
13018,9281571
13017,7929493
13016,2065928
13015,3366764
13014,9341545
13013,6581130
13012,1053462
13011,8405507
13010,8672771
13009,3160359
13008,4488037
13007,6615215
13006,1838274
13005,2534577
13004,7440518
13003,8007126
13002,0175534
13001,3511933
12154,9712342
12153,4741005
12152,1578366
12151,4818338
12150,9240206
12149,0955338
12148,0677215
12147,4949007
12146,9117273
12145,9140678
12144,0390601
12143,4991257
12142,0983222
12141,1785907
12140,2518150
12139,6362005
12138,9008152
12137,5460787
12136,4927862
12135,8635354
12134,4282930
12133,1746180
12132,1440348
12131,6012151
12130,9669257
12129,6218059
12128,4484682
12127,8028452
12126,1784983
12125,2848359
12124,3961448
12123,0961441
12122,0228710
12121,0187535
12120,2692385
12119,9399540
12118,2695692
12117,4263728
12116,8361212
12115,9701391
12114,1004614
12113,2126035
12112,8379537
12111,5847990
12110,6239553
12109,5163955
12108,6118053
12107,1181470
12106,8532230
12105,4855605
12104,5700395
12103,2999335
12102,8766358
12101,3462115
12100,7052924
12099,7100525
12098,5488596
12097,2715049
12096,3626257
12095,6304753
12094,0674863
12093,6261891
12092,4973647
12091,2442936
12090,7621161
12089,1571149
12088,8463802
12087,9302491
12086,9207938
12085,4692160
12084,3130992
12083,2148295
12082,5279163
12081,2388710
12080,1127434
12079,3594648
12078,6920392
12077,7419029
12076,5492293
12075,7349383
12074,5307275
12073,1576950
12072,5119780
12071,0668688
12070,8898094
12069,7725185
12068,5877210
12067,4886558
12066,1525023
12065,4237580
12064,6935565
12063,7037531
12062,9204205
12061,7168698
12060,3044470
12059,0411088
12058,7820769
12057,9887212
12056,0179537
12055,7751344
12054,2072255
12053,9661500
12052,5120354
12051,8816799
12050,9771006
12049,6856316
12048,3954271
12047,8746834
12046,4826827
12045,5882713
12044,4377387
12043,0217399
12042,0714262
12041,0456608
12040,5221193
12039,4465903
12038,6001499
12037,7747761
12036,0932281
12035,1022364
12034,3132741
12033,0773827
12032,0767712
12031,1638470
12030,2120433
12029,5760119
12028,5489724
12027,1263889
12026,8059815
12025,5592900
12024,5215385
12023,9389065
12022,9643298
12021,1052323
12020,7361574
12019,8128139
12018,8336513
12017,2350458
12016,5257145
12015,5475732
12014,3465160
12013,1011067
12012,1181840
12011,2562761
12010,0064540
12009,7807909
12008,9067738
12007,8250904
12006,8079495
12005,6857076
12004,4433612
12003,0527314
12002,6973583
12001,5060998
11153,4092502
11152,9319674
11151,4158361
11150,1525892
11149,7077521
11148,5544207
11147,0054322
11146,6939402
11145,2675706
11144,4831905
11143,3635644
11142,6572653
11141,1292059
11140,1958725
11139,6636244
11138,7427088
11137,9012987
11136,4260282
11135,2152613
11134,7960353
11133,7252156
11132,9663363
11131,0204972
11130,6417786
11129,6825989
11128,0685008
11127,4070377
11126,9183861
11125,1522166
11124,8234943
11123,9851324
11122,2156060
11121,9215471
11120,4328327
11119,5910547
11118,7430694
11117,1174827
11116,0025179
11115,2131535
11114,5971545
11113,6227878
11112,5413925
11111,6615701
11110,8741591
11109,0209837
11108,4261726
11107,4543398
11106,5336696
11105,5727172
11104,1149132
11103,2849296
11102,4354110
11101,6012956
11100,9767711
11099,1107475
11098,0095603
11097,1526587
11096,8998382
11095,4420591
11094,8960795
11093,9592453
11092,4164257
11091,7314869
11090,3901361
11089,4580067
11088,0183689
11087,3257114
11086,0151873
11085,5957540
11084,3548278
11083,3607490
11082,1402907
11081,2373746
11080,2579550
11079,3829715
11078,5865625
11077,4694237
11076,3527041
11075,7191312
11074,0819056
11073,9710845
11072,3714146
11071,6238544
11070,4003020
11069,9247952
11068,2525715
11067,7373088
11066,8135181
11065,0009921
11064,7348344
11063,7741581
11062,3436284
11061,0842274
11060,8454820
11059,4420572
11058,4359012
11057,5188516
11056,9456505
11055,7580812
11054,9409343
11053,6244692
11052,7708533
11051,3277401
11050,2193560
11049,1458189
11048,0057689
11047,7912295
11046,1163847
11045,0889399
11044,6635846
11043,6689720
11042,4761362
11041,6669366
11040,3888757
11039,9627731
11038,0124745
11037,8556946
11036,3684627
11035,2748772
11034,6498962
11033,2052536
11032,2081632
11031,7641735
11030,4452933
11029,1640002
11028,5235825
11027,8623237
11026,2058365
11025,8927753
11024,9377370
11023,7403591
11022,7532006
11021,6072070
11020,7250261
11019,6088994
11018,6622577
11017,7259263
11016,5359793
11015,5012113
11014,3440288
11013,5988422
11012,4744500
11011,0066366
11010,1363378
11009,1107530
11008,8366670
11007,3498553
11006,1650957
11005,2969645
11004,3604166
11003,9098093
11002,0150650
11001,9845854
10154,5252974
10153,5869367
10152,6842015
10151,5295767
10150,7674213
10149,9257485
10148,1865055
10147,2110873
10146,1168201
10145,5303297
10144,0784205
10143,0578684
10142,1943746
10141,1858583
10140,2663309
10139,0987265
10138,9627688
10137,7777077
10136,1334731
10135,1900841
10134,6799436
10133,9894468
10132,7658338
10131,2760212
10130,6674521
10129,3148998
10128,9740611
10127,6482574
10126,3966024
10125,5822146
10124,9977030
10123,3869697
10122,0277834
10121,4130735
10120,2196752
10119,5152657
10118,3653804
10117,4539197
10116,9370430
10115,2087393
10114,9663554
10113,5737699
10112,1844952
10111,7046077
10110,5442404
10109,5320770
10108,6465490
10107,2594448
10106,9382194
10105,7760999
10104,5531979
10103,0729603
10102,7540662
10101,3759188
10100,5566740
10099,2777928
10098,5667579
10097,3490671
10096,5068864
10095,8387858
10094,5564613
10093,4616363
10092,1199102
10091,6726002
10090,5618466
10089,9188631
10088,4434725
10087,0655881
10086,5457874
10085,7914070
10084,8016532
10083,6040330
10082,5726316
10081,0176231
10080,1111571
10079,3924256
10078,1781189
10077,3344380
10076,8032293
10075,8622330
10074,3823427
10073,6521734
10072,3165381
10071,4841605
10070,9584115
10069,1514109
10068,9077195
10067,8017422
10066,8990936
10065,5509893
10064,0075220
10063,5885406
10062,4922607
10061,6540724
10060,0653189
10059,8415736
10058,8086719
10057,1574143
10056,8195394
10055,3461229
10054,4036516
10053,9507253
10052,8039222
10051,7547895
10050,6387823
10049,5464837
10048,6774646
10047,0316655
10046,4131240
10045,8720013
10044,1425666
10043,6822665
10042,8321949
10041,6677306
10040,8594104
10039,3108780
10038,8718127
10037,4967347
10036,3793744
10035,9895769
10034,3381403
10033,9155020
10032,9287727
10031,4850928
10030,7695890
10029,7668383
10028,5170699
10027,0947238
10026,6588106
10025,4442065
10024,9667958
10023,4483743
10022,9805794
10021,9542244
10020,9608088
10019,7779269
10018,0062625
10017,9132268
10016,6669517
10015,2522139
10014,2509106
10013,9557720
10012,5161335
10011,8872195
10010,3305688
10009,6149702
10008,5285391
10007,7058347
10006,1643990
10005,3501158
10004,4060910
10003,1456780
10002,3985504
10001,2901444
09153,4352365
09152,0084402
09151,6251642
09150,2845562
09149,1444551
09148,2372626
09147,3029981
09146,0780490
09145,9603118
09144,8797186
09143,4047370
09142,2750497
09141,0889697
09140,3738143
09139,8363990
09138,6557844
09137,5112802
09136,1160059
09135,9846890
09134,7448768
09133,5442747
09132,9255259
09131,5850178
09130,2752683
09129,5074461
09128,2441017
09127,7211588
09126,3915341
09125,8091422
09124,9872934
09123,8719680
09122,6530576
09121,5547571
09120,3563279
09119,6880959
09118,2102947
09117,2433243
09116,5331960
09115,0863365
09114,5979684
09113,8019841
09112,2832432
09111,0794273
09110,4784320
09109,4314064
09108,8409878
09107,7042721
09106,4686389
09105,9043796
09104,8458494
09103,9649953
09102,7131520
09101,2125592
09100,7229401
09099,7700063
09098,1672567
09097,1483986
09096,6412285
09095,3313972
09094,7220560
09093,4662703
09092,8603495
09091,0824655
09090,7675172
09089,0942521
09088,0361963
09087,3671226
09086,9310273
09085,4798770
09084,5451666
09083,4145845
09082,9445913
09081,5496358
09080,4510080
09079,3940659
09078,8933008
09077,5655147
09076,2373100
09075,3906535
09074,6907824
09073,0998860
09072,7669944
09071,2697304
09070,7972588
09069,7621543
09068,4120110
09067,7869445
09066,4627921
09065,6677111
09064,5736451
09063,6813665
09062,2814928
09061,3367552
09060,4727851
09059,2153250
09058,9361248
09057,8699063
09056,1856597
09055,9168912
09054,6725312
09053,2189400
09052,1724533
09051,5310049
09050,2282028
09049,4350650
09048,8123558
09047,3511587
09046,3701445
09045,8740131
09044,8850497
09043,3872497
09042,3970506
09041,1738266
09040,1027575
09039,4194229
09038,9681926
09037,6894763
09036,5186906
09035,3574856
09034,4175069
09033,7324312
09032,5559933
09031,3629973
09030,6628944
09029,2326983
09028,0338197
09027,9487751
09026,3902888
09025,5113890
09024,9824996
09023,2196132
09022,3377197
09021,7401691
09020,2228876
09019,1190536
09018,2263213
09017,4622344
09016,1678226
09015,6667288
09014,7295986
09013,6373955
09012,2766290
09011,4149889
09010,0325281
09009,8939382
09008,8661346
09007,0648791
09006,3612537
09005,6861777
09004,3221815
09003,4215910
09002,4885740
09001,2910374
08154,2524807
08153,8210463
08152,6394565
08151,5666341
08150,9670761
08149,4260113
08148,3163314
08147,4175605
08146,1207190
08145,4335634
08144,2048825
08143,6381192
08142,4397372
08141,9152575
08140,9351018
08139,9766373
08138,7315846
08137,4038961
08136,1401952
08135,8508193
08134,3540797
08133,9186598
08132,2498275
08131,7157637
08130,2889703
08129,2006867
08128,5724208
08127,9040010
08126,2244933
08125,9239418
08124,2737024
08123,8260940
08122,4997007
08121,6618417
08120,1165055
08119,2236411
08118,6544968
08117,8323854
08116,7549377
08115,8971549
08114,9918755
08113,7814887
08112,8335609
08111,7159779
08110,2933178
08109,3159945
08108,1397887
08107,5733249
08106,1727974
08105,3512254
08104,1981000
08103,3145105
08102,1333537
08101,0834025
08100,2331974
08099,5055616
08098,8902892
08097,7759248
08096,2994967
08095,2802288
08094,6604344
08093,2906901
08092,9695105
08091,3697025
08090,7659168
08089,3479227
08088,8131985
08087,1682569
08086,4462131
08085,9917414
08084,4896895
08083,5214577
08082,7132824
08081,4570115
08080,9479225
08079,7263587
08078,4269006
08077,3983698
08076,7965849
08075,5462577
08074,9465522
08073,7523384
08072,7111741
08071,0024980
08070,2060035
08069,4238691
08068,0143896
08067,7340327
08066,1241824
08065,7580939
08064,8030089
08063,0093759
08062,6552022
08061,9000818
08060,1568492
08059,2107697
08058,5469545
08057,3597716
08056,4130418
08055,3526361
08054,9675032
08053,8517072
08052,9619667
08051,8695650
08050,7146669
08049,6278556
08048,4641383
08047,8984908
08046,2160870
08045,1809552
08044,9651853
08043,7985209
08042,7381110
08041,6054195
08040,5905825
08039,8823200
08038,3932886
08037,5099236
08036,3709542
08035,6890338
08034,9152669
08033,3853017
08032,2253527
08031,0741421
08030,3890436
08029,3798656
08028,3326631
08027,2041310
08026,8339027
08025,3760239
08024,1172472
08023,9188001
08022,6961140
08021,6487231
08020,3812501
08019,9609125
08018,9283669
08017,4305915
08016,8454823
08015,6371840
08014,4313879
08013,8763666
08012,8989539
08011,8769842
08010,0605795
08009,0502504
08008,7929912
08007,6682969
08006,2564639
08005,7110673
08004,4851117
08003,4048324
08002,5357813
08001,1958368
07153,4357918
07152,7438018
07151,4125242
07150,1417411
07149,0439968
07148,2146330
07147,2200070
07146,7053731
07145,9672498
07144,4158134
07143,0531273
07142,6040669
07141,8502059
07140,9415897
07139,8488446
07138,4942719
07137,4021056
07136,5820883
07135,9652870
07134,6998851
07133,9652073
07132,1572640
07131,7735639
07130,5439491
07129,7778846
07128,6747951
07127,6849408
07126,1757887
07125,4403380
07124,5781524
07123,5146012
07122,3341747
07121,7725860
07120,1436917
07119,9899403
07118,6576768
07117,2111564
07116,4111991
07115,0028252
07114,9298612
07113,7581833
07112,8518940
07111,2901166
07110,6719347
07109,9402995
07108,4728534
07107,3977590
07106,5198813
07105,8768114
07104,3880043
07103,9453725
07102,6090071
07101,2885567
07100,4410257
07099,8486979
07098,3954709
07097,4729986
07096,6946046
07095,6958060
07094,4652168
07093,6301497
07092,9104826
07091,4157107
07090,7921103
07089,0525549
07088,7098493
07087,0352611
07086,1705431
07085,1216775
07084,3043786
07083,5090414
07082,1690003
07081,8002365
07080,5587026
07079,5468469
07078,5383352
07077,6960313
07076,8546989
07075,4620954
07074,1836673
07073,1763270
07072,0760427
07071,8832356
07070,2857890
07069,8609269
07068,6847073
07067,6280335
07066,7507379
07065,4191917
07064,4273983
07063,1494420
07062,8760023
07061,1201933
07060,8983300
07059,4207319
07058,5519837
07057,5138207
07056,2081582
07055,6835953
07054,1543217
07053,1687299
07052,4507804
07051,4353140
07050,8416960
07049,2477554
07048,9394519
07047,2412160
07046,2099960
07045,7830914
07044,8576258
07043,8194957
07042,0097342
07041,9827272
07040,2255396
07039,1626473
07038,3111383
07037,4235744
07036,7565317
07035,8885116
07034,2424198
07033,4752288
07032,3121299
07031,9616352
07030,5811302
07029,9140200
07028,1767503
07027,2005796
07026,0497452
07025,6130000
07024,9398546
07023,5862354
07022,6110396
07021,0346756
07020,3670925
07019,1286278
07018,0991845
07017,9085478
07016,2504557
07015,3179585
07014,3415314
07013,0866008
07012,5263461
07011,3923193
07010,1609877
07009,5387208
07008,2166735
07007,5189694
07006,0353610
07005,4640204
07004,6431997
07003,5758687
07002,8335882
07001,3955536
06154,1742960
06153,5970784
06152,1179819
06151,0463162
06150,9866509
06149,4039852
06148,0922748
06147,1857554
06146,1915779
06145,4864697
06144,8896880
06143,2534325
06142,2392384
06141,1532020
06140,6899049
06139,3399213
06138,4272164
06137,0387721
06136,4814345
06135,8941145
06134,7994623
06133,1343306
06132,6017220
06131,5184490
06130,7867762
06129,1866221
06128,2141389
06127,3789919
06126,6241628
06125,2361447
06124,5381315
06123,3770436
06122,5408706
06121,9409210
06120,1836978
06119,2193238
06118,9863383
06117,5134928
06116,9329286
06115,3842789
06114,6402154
06113,2599212
06112,8124454
06111,9311010
06110,1291326
06109,5741826
06108,7018318
06107,1107488
06106,4532574
06105,5748384
06104,9572088
06103,2794873
06102,9726634
06101,3239677
06100,1715004
06099,8439268
